word,stemed
पटल्यावर,"['पटल्य', 'पटल', 'पटल्य']"
पटल्यावरच,"['पटल्या', 'पटल्', 'पटल्या']"
पटल्याशिवाय,"['पटल्याशिव', 'पटल्याशि', 'पटल्य']"
पटल्यास,['पटल्']
पटल्यासारखं,"['पटल्यासा', 'पटल']"
पटल्यासारखी,"['पटल्य', 'पटल', 'पटल्यासा']"
पटव,[]
पटवणं,[]
पटवणारा,[]
पटवणारी,[]
पटवणारे,['पटव']
पटवणाऱ्या,"['पटव', 'पटवणाऱ']"
पटवणे,[]
पटवण्याऐवजी,['पटवण्याऐ']
पटवण्याचा,"['पटवण्या', 'पटवण्य', 'पटवण्य']"
पटवण्याची,"['पटवण्या', 'पटवण्य', 'पटवण्य', 'पटवण']"
पटवण्याच्या,"['पटवण्याच्', 'पटवण्य', 'पटवण्याच']"
पटवण्यात,['पटवण्']
पटवण्यास,['पटवण्']
पटवण्यासाठी,"['पटवण्यास', 'पटवण्य']"
पटवत,[]
पटवता,[]
पटवताच,['पटवत']
पटवताना,[]
पटवतो,[]
पटवतोय,['पटव']
पटवर्धन,[]
पटवलं,[]
पटवला,[]
पटवली,[]
पटवले,[]
पटवलेला,"['पटव', 'पटवल']"
पटवलेल्या,"['पटवल', 'पटवलेल', 'पटव']"
पटवल्यामुळे,"['पटवल्याम', 'पटवल्य', 'पटवल']"
पटवा,[]
पटवापटवीची,['पटवापटव']
पटवापटवीच्या,"['पटवापटवीच', 'पटवापटव']"
पटवायचं,['पटवाय']
पटवायचा,['पटवाय']
पटवायची,['पटवाय']
पटवायचे,['पटवाय']
पटवायच्या,"['पटवायच्', 'पटवायच']"
पटवायला,['पटवाय']
पटवावं,[]
पटवावी,[]
पटवावे,[]
पटविणे,[]
पटविण्याचा,"['पटविण्या', 'पटविण्य', 'पटविण्य']"
पटविण्यास,['पटविण्']
पटविण्यासाठी,"['पटविण्यास', 'पटविण्य']"
पटविता,[]
पटवितात,['पटवि']
पटविली,[]
पटविल्याशिवाय,"['पटविल्याशिव', 'पटविल्याशि', 'पटविल्य']"
पटवीत,['पटव']
पटवू,[]
पटवून,['पटव']
पटसंख्या,['पटसंख']
पटसंख्येत,['पटसंख्य']
पटसंख्येनुसार,[]
पटांगण,[]
पटांगणाचा,"['पटांगणा', 'पटांगण']"
पटांगणाच्या,"['पटांगणाच्', 'पटांगण', 'पटांगणाच']"
पटांगणात,[]
पटांगणावर,['पटांगण']
पटांगणावरील,['पटांगणाव']
पटांवर,['पट']
पटाईत,[]
पटाकडे,['पट']
पटाचं,"['पटा', 'पट']"
पटाचे,"['पटा', 'पट']"
पटाच्या,"['पटाच्', 'पट', 'पटाच']"
पटात,[]
पटानंच,[]
पटापट,[]
पटापटा,[]
पटायचं,['पटाय']
पटायची,['पटाय']
पटायचे,['पटाय']
पटायला,['पटाय']
पटावर,['पट']
पटावरच्या,"['पटावरच', 'पटावरच']"
पटावी,[]
पटावे,[]
पटावेत,['पटाव']
पटींनी,['पट']
पटींपेक्षा,[]
पटीत,['पट']
पटीतले,['पटीत']
पटीनं,[]
पटीने,[]
पटीनेही,[]
पटुत्व,[]
पटू,[]
पटून,['पट']
पटूनही,['पटून']
पटेचना,[]
पटेना,[]
पटेल,[]
पटेलच,[]
पटेलशेठ,[]
पटेलशेठच्या,['पटेलशेठच']
पटेलशेठला,[]
पटेलांचा,"['पटेला', 'पटेल']"
पटेलांचे,"['पटेला', 'पटेल']"
पटेलांच्या,"['पटेलांच', 'पटेलांच', 'पटेल']"
पटेलांना,['पटेला']
पटेलांनाही,['पटेलांन']
पटेलांनी,"['पटेला', 'पटेल']"
पटेलांबरोबर,['पटेलांबर']
पटेलांवर,"['पटेला', 'पटेल']"
पटेलांसारखा,['पटेलांसा']
पटेलांसारखी,['पटेलांसा']
पट्कन,[]
पट्टया,[]
पट्टराणी,[]
पट्टराणीच,[]
पट्टशिष्य,[]
पट्टा,[]
पट्टी,[]
पट्टीच,[]
पट्टीचं,['पट्ट']
पट्टीचा,['पट्ट']
पट्टीचे,['पट्ट']
पट्टीच्या,"['पट्टीच', 'पट्ट']"
पट्टीत,['पट्ट']
पट्टीतच,"['पट्टी', 'पट्ट']"
पट्टीतला,['पट्टीत']
पट्टीतले,['पट्टीत']
पट्टीने,[]
पट्टीभोवती,[]
पट्टीमुळे,['पट्ट']
पट्टीला,['पट्ट']
पट्टीवर,['पट्ट']
पट्टीवरील,['पट्टीव']
पट्टीशिवाय,['पट्टीशिव']
पट्टीशी,[]
पट्टीसारखे,[]
पट्टे,[]
पट्टेरी,[]
पट्टेवाला,['पट्टेव']
पट्ट्या,['पट्ट']
पट्ट्यांचं,['पट्ट्या']
पट्ट्यांचा,"['पट्ट्य', 'पट्ट्या']"
पट्ट्यांची,"['पट्ट्य', 'पट्ट्या']"
पट्ट्यांनी,"['पट्ट्या', 'पट्ट्य']"
पट्ट्यांमधलं,['पट्ट्यांम']
पट्ट्यांमध्ये,"['पट्ट्य', 'पट्ट्यांमध']"
पट्ट्यांवर,"['पट्ट्या', 'पट्ट्य']"
पट्ट्यांवरून,"['पट्ट्यांवर', 'पट्ट्य', 'पट्ट्यांव', 'पट्ट्यां']"
पट्ट्याकडे,"['पट्ट्य', 'पट्ट्या']"
पट्ट्याचे,"['पट्ट्या', 'पट्ट', 'पट्ट्य', 'पट्ट्य']"
पट्ट्याच्या,"['पट्ट्याच्', 'पट्ट्य', 'पट्ट्याच']"
पट्ट्यात,['पट्ट्']
पट्ट्यातच,"['पट्ट्य', 'पट्ट्य']"
पट्ट्यातला,"['पट्ट्या', 'पट्ट्य']"
पट्ट्यातील,"['पट्ट्या', 'पट्ट्या', 'पट्ट्य']"
पट्ट्यातून,"['पट्ट्य', 'पट्ट्यात', 'पट्ट्या']"
पट्ट्यापट्यांचा,"['पट्ट्यापट्य', 'पट्ट्यापट्या']"
पट्ट्यापुढे,['पट्ट्याप']
पट्ट्यामध्ये,"['पट्ट्य', 'पट्ट्यामध']"
पट्ट्याला,"['पट्ट्य', 'पट्ट्य']"
पट्ट्यावर,"['पट्ट्य', 'पट्ट', 'पट्ट्य']"
पट्ट्यासह,['पट्ट्य']
पट्ट्यासाठीही,"['पट्ट्यासाठ', 'पट्ट्यासाठ', 'पट्ट्यास']"
पट्ट्याही,['पट्ट्य']
पट्दिशी,[]
पट्यात,['पट्']
पट्यापट्याची,"['पट्यापट्या', 'पट्यापट्य', 'पट्यापट्य', 'पट्यापट']"
पट्‌टा,[]
पट‍कन,[]
पठठ्या,['पठठ']
पठडी,[]
पठडीची,['पठड']
पठडीत,['पठड']
पठडीतलंच,['पठडीतल']
पठडीतला,['पठडीत']
पठडीतली,['पठडीत']
पठडीतले,['पठडीत']
पठडीतील,"['पठडीत', 'पठडी']"
पठडीतून,"['पठडीत', 'पठडीत', 'पठड']"
पठण,[]
पठणाची,"['पठणा', 'पठण']"
पठणाने,[]
पठाण,[]
पठाणांचा,['पठाण']
पठाणांना,[]
पठाणांनी,['पठाण']
पठाणांवर,['पठाण']
पठाणांशी,[]
पठाणांसाठी,['पठाण']
पठाणासारखे,[]
पठाणी,[]
पठार,[]
पठारांवर,['पठार']
पठाराकडे,['पठार']
पठाराच्या,"['पठाराच्', 'पठार', 'पठाराच']"
पठारापर्यंत,[]
पठाराला,['पठार']
पठारावर,['पठार']
पठारावरची,['पठाराव']
पठारावरचे,['पठाराव']
पठारावरही,['पठाराव']
पठारावरील,['पठाराव']
पठारावरून,"['पठार', 'पठारावर', 'पठाराव']"
पठाराशी,['पठार']
पठारे,[]
पठ्ठया,[]
पठ्ठी,[]
पठ्ठीने,[]
पठ्ठे,[]
पठ्ठ्या,['पठ्ठ']
पठ्ठ्याची,"['पठ्ठ्या', 'पठ्ठ्य', 'पठ्ठ्य', 'पठ्ठ']"
पठ्ठ्याचे,"['पठ्ठ्या', 'पठ्ठ', 'पठ्ठ्य', 'पठ्ठ्य']"
पठ्ठ्यानं,['पठ्ठ्य']
पठ्ठ्याने,"['पठ्ठ्य', 'पठ्ठ']"
पड,[]
पडकं,[]
पडका,[]
पडकी,[]
पडके,[]
पडक्या,['पडक']
पडखाऊ,[]
पडघम,[]
पडछाया,['पडछा']
पडजमीन,[]
पडजीभ,[]
पडझड,[]
पडझडीची,['पडझड']
पडझडीत,['पडझड']
पडझडीतून,"['पडझडीत', 'पडझडीत', 'पडझड']"
पडणं,[]
पडणंही,[]
पडणाया,['पडणा']
पडणार,[]
पडणारं,[]
पडणारच,[]
पडणारा,[]
पडणाराच,['पडणार']
पडणारी,[]
पडणारे,['पड']
पडणारेत,"['पडण', 'पडणार']"
पडणार्‍या,[]
पडणाऱ्या,"['पड', 'पडणाऱ']"
पडणाऱ्यांबरोबरच,"['पडणाऱ्यां', 'पडणाऱ्य', 'पडणाऱ्यांबरो']"
पडणे,[]
पडणेच,[]
पडणेही,[]
पडण्याआगोदर,['पडण्याआग']
पडण्याआधी,['पडण्या']
पडण्याआधीच,['पडण्याआ']
पडण्याइतकी,['पडण्याइ']
पडण्याऐवजी,['पडण्याऐ']
पडण्याचं,"['पडण्या', 'पडण्य', 'पडण्य']"
पडण्याचा,"['पडण्या', 'पडण्य', 'पडण्य']"
पडण्याची,"['पडण्या', 'पडण्य', 'पडण्य', 'पडण']"
पडण्याचीच,"['पडण्याच', 'पडण्या', 'पडण्या', 'पडण्']"
पडण्याचे,"['पडण्या', 'पडण', 'पडण्य', 'पडण्य']"
पडण्याचेही,"['पडण्याचे', 'पडण्य', 'पडण्याच', 'पडण्याच']"
पडण्याच्या,"['पडण्याच्', 'पडण्य', 'पडण्याच']"
पडण्यात,['पडण्']
पडण्यापर्यंतचा,['पडण्यापर्यं']
पडण्यापासून,"['पडण्यापास', 'पडण्यापा', 'पडण्य']"
पडण्यापूर्वी,['पडण्यापूर']
पडण्यापूर्वीच,['पडण्यापूर्']
पडण्यापूर्वीच्या,"['पडण्यापूर्वीच', 'पडण्यापूर्व']"
पडण्यापेक्षा,"['पडण्यापेक', 'पडण्य']"
पडण्याबद्दल,['पडण्याबद']
पडण्याबाबत,"['पडण्याब', 'पडण्य']"
पडण्यामध्ये,"['पडण्य', 'पडण्यामध']"
पडण्याला,"['पडण्य', 'पडण्य']"
पडण्यावर,"['पडण्य', 'पडण', 'पडण्य']"
पडण्यावाचून,"['पडण्यावाच', 'पडण्यावाच', 'पडण्यावा']"
पडण्यास,['पडण्']
पडण्यासाठी,"['पडण्यास', 'पडण्य']"
पडण्यासारखी,"['पडण्य', 'पडण', 'पडण्यासा']"
पडत,[]
पडतं,[]
पडतंच,[]
पडतंय,[]
पडतच,[]
पडतलो,[]
पडतही,[]
पडता,[]
पडतांना,[]
पडताक्षणी,[]
पडताच,['पडत']
पडतात,['पड']
पडतातच,"['पडत', 'पडत']"
पडताना,[]
पडतानाच,['पडतान']
पडतानाही,[]
पडताय,['पडत']
पडताळणारा,[]
पडताळणी,[]
पडताळणीचे,['पडताळण']
पडताळणीच्या,"['पडताळणीच', 'पडताळण']"
पडताळणीबाबत,[]
पडताळणीसाठी,['पडताळण']
पडताळण्याचा,"['पडताळण्या', 'पडताळण्य', 'पडताळण्य']"
पडताळण्याच्या,"['पडताळण्याच्', 'पडताळण्य', 'पडताळण्याच']"
पडताळण्यासाठी,"['पडताळण्यास', 'पडताळण्य']"
पडताळली,[]
पडताळल्या,['पडताळल']
पडताळा,[]
पडताळायची,['पडताळाय']
पडताळावी,[]
पडताळून,['पडताळ']
पडतासा,[]
पडताहेत,['पडताह']
पडतील,['पड']
पडतीलच,['पडत']
पडते,[]
पडतेय,[]
पडतेस,[]
पडतो,[]
पडतोच,[]
पडतोय,['पड']
पडतोस,[]
पडत्या,['पडत']
पडदा,[]
पडदाच,['पडद']
पडदासुद्धा,[]
पडदे,[]
पडद्यांवर,"['पडद्या', 'पडद्य']"
पडद्यांसकट,['पडद्यां']
पडद्याआड,['पडद्य']
पडद्याआडचा,['पडद्याआ']
पडद्याआडून,"['पडद्याआड', 'पडद्याआ']"
पडद्याकडे,"['पडद्य', 'पडद्या']"
पडद्याची,"['पडद्या', 'पडद्य', 'पडद्य', 'पडद']"
पडद्याचे,"['पडद्या', 'पडद', 'पडद्य', 'पडद्य']"
पडद्याच्या,"['पडद्याच्', 'पडद्य', 'पडद्याच']"
पडद्यात,['पडद्']
पडद्यातही,"['पडद्या', 'पडद्य']"
पडद्यातून,"['पडद्य', 'पडद्यात', 'पडद्या']"
पडद्यापलीकडे,['पडद्यापली']
पडद्यापासून,"['पडद्यापास', 'पडद्यापा', 'पडद्य']"
पडद्याबाहेर,['पडद्याबा']
पडद्यामधून,"['पडद्य', 'पडद्यामध', 'पडद्याम']"
पडद्यामागचा,['पडद्यामा']
पडद्यामागची,['पडद्यामा']
पडद्यामागचे,['पडद्यामा']
पडद्यामागच्या,['पडद्यामागच']
पडद्यामागील,['पडद्यामा']
पडद्यामागे,['पडद्याम']
पडद्यामागेच,['पडद्यामा']
पडद्याला,"['पडद्य', 'पडद्य']"
पडद्यावर,"['पडद्य', 'पडद', 'पडद्य']"
पडद्यावरच,"['पडद्या', 'पडद्', 'पडद्या']"
पडद्यावरचं,"['पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यावरचा,"['पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यावरची,"['पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यावरचे,"['पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यावरच्या,"['पडद्यावरच', 'पडद्याव', 'पडद्यावरच']"
पडद्यावरल्या,"['पडद्यावरल', 'पडद्याव', 'पडद्यावरल']"
पडद्यावरही,"['पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यावरील,"['पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यावरून,"['पडद्य', 'पडद्यावर', 'पडद्याव', 'पडद्य', 'पडद्याव']"
पडद्यासमोर,['पडद्यास']
पडलं,[]
पडलंच,[]
पडलंय,['पड']
पडलंही,[]
पडला,[]
पडलाच,['पडल']
पडलात,['पड']
पडलाय,['पडल']
पडलास,[]
पडली,[]
पडलीच,[]
पडलीत,['पडल']
पडलीय,[]
पडलीये,[]
पडलीस,[]
पडले,[]
पडलेच,[]
पडलेत,['पडल']
पडलेय,[]
पडलेयस,[]
पडलेलं,['पडल']
पडलेलंच,['पडले']
पडलेला,"['पड', 'पडल']"
पडलेली,"['पडल', 'पड']"
पडलेलीच,"['पडले', 'पडल']"
पडलेले,"['पड', 'पडल']"
पडलेलेच,"['पडल', 'पडले']"
पडलेलो,['पडल']
पडलेल्या,"['पडल', 'पडलेल', 'पड']"
पडलेल्यांची,"['पडलेल्य', 'पडलेल्', 'पडलेल्या', 'पडलेल', 'पडल']"
पडलेल्यांचे,"['पडलेल्', 'पडलेल्या', 'पडलेल', 'पडलेल्य']"
पडलेल्यांना,"['पडलेल्', 'पडलेल्या', 'पडल', 'पडलेल']"
पडलेही,[]
पडलो,[]
पडलोच,[]
पडलोय,[]
पडल्या,['पडल']
पडल्यागत,['पडल्य']
पडल्याच,"['पडल्य', 'पडल्']"
पडल्याचं,"['पडल्या', 'पडल्य', 'पडल्य']"
पडल्याचंही,"['पडल्याचं', 'पडल्याच', 'पडल्याच']"
पडल्याचा,"['पडल्या', 'पडल्य', 'पडल्य']"
पडल्याची,"['पडल्या', 'पडल्य', 'पडल्य', 'पडल']"
पडल्याचे,"['पडल्या', 'पडल', 'पडल्य', 'पडल्य']"
पडल्याचेच,"['पडल्याच', 'पडल्', 'पडल्य', 'पडल्या', 'पडल्या']"
पडल्याचेसुद्धा,"['पडल्याचेसुद्', 'पडल्याचेस', 'पडल्याचेसुद', 'पडल्याचेसुद']"
पडल्याच्या,"['पडल्याच्', 'पडल्य', 'पडल्याच']"
पडल्यात,['पडल्']
पडल्यानं,['पडल्य']
पडल्यानंतर,"['पडल्यान', 'पडल्य']"
पडल्यानंतरच,"['पडल्यानं', 'पडल्या']"
पडल्यानंतरही,"['पडल्यानंत', 'पडल्यान']"
पडल्याने,"['पडल्य', 'पडल', 'पड']"
पडल्यानेच,"['पडल्या', 'पडल्', 'पडल']"
पडल्यापडल्या,['पडल्यापडल']
पडल्यापासून,"['पडल्यापास', 'पडल्यापा', 'पडल्य']"
पडल्याप्रमाणे,['पडल्याप्रम']
पडल्याबद्दल,['पडल्याबद']
पडल्याबरोबर,"['पडल्याबर', 'पडल्य']"
पडल्याबरोब्बर,['पडल्याबरोब']
पडल्यामुळं,['पडल्याम']
पडल्यामुळे,"['पडल्याम', 'पडल्य', 'पडल']"
पडल्यावर,"['पडल्य', 'पडल', 'पडल्य']"
पडल्यावरच,"['पडल्या', 'पडल्', 'पडल्या']"
पडल्यावरचा,"['पडल्याव', 'पडल्य', 'पडल्याव']"
पडल्यावरही,"['पडल्याव', 'पडल्य', 'पडल्याव']"
पडल्यावाचून,"['पडल्यावाच', 'पडल्यावाच', 'पडल्यावा']"
पडल्याशिवाय,"['पडल्याशिव', 'पडल्याशि', 'पडल्य']"
पडल्यास,['पडल्']
पडल्यासारखं,"['पडल्यासा', 'पडल']"
पडल्यासारखा,"['पडल्यासा', 'पडल']"
पडल्यासारखी,"['पडल्य', 'पडल', 'पडल्यासा']"
पडल्यासारखे,"['पडल', 'पडल्यासा']"
पडवळ,[]
पडवी,[]
पडवीचा,['पडव']
पडवीच्या,"['पडवीच', 'पडव']"
पडवीत,['पडव']
पडवीतून,"['पडवीत', 'पडवीत', 'पडव']"
पडवीमधे,[]
पडशावरचं,['पडशाव']
पडशील,[]
पडसं,[]
पडसाद,[]
पडसादही,[]
पडसावली,[]
पडसे,[]
पडा,[]
पडापडीनंतर,['पडापड']
पडायचं,['पडाय']
पडायचंय,['पडायच']
पडायचंही,['पडायचं']
पडायचा,['पडाय']
पडायची,['पडाय']
पडायचीच,['पडायच']
पडायचे,['पडाय']
पडायचेच,['पडायच']
पडायचो,['पडाय']
पडायच्या,"['पडायच्', 'पडायच']"
पडायच्याच,"['पडायच्य', 'पडायच्य', 'पडायच्']"
पडायला,['पडाय']
पडायलाच,"['पडायल', 'पडायल']"
पडाल,[]
पडाव,[]
पडावं,[]
पडावसं,[]
पडावा,[]
पडावात,[]
पडावी,[]
पडावीत,['पडाव']
पडावे,[]
पडावेच,[]
पडावेत,['पडाव']
पडावेसे,[]
पडाव्या,['पडाव']
पडाव्यात,['पडाव्']
पडीक,[]
पडू,[]
पडूं,[]
पडूच,[]
पडूदेखील,[]
पडून,['पड']
पडूनच,['पडू']
पडूनसुद्धा,['पडूनसुद्']
पडूनही,['पडून']
पडे,[]
पडेन,[]
पडेना,[]
पडेनासे,[]
पडेपर्यंत,[]
पडेल,[]
पडेलच,[]
पडेलला,[]
पडेलसं,[]
पडो,[]
पढण्याची,"['पढण्या', 'पढण्य', 'पढण्य', 'पढण']"
पढण्यासाठी,"['पढण्यास', 'पढण्य']"
पढतमूर्ख,[]
पढवणारा,[]
पढवणारे,['पढव']
पढवला,[]
पढवले,[]
पढवलेला,"['पढव', 'पढवल']"
पढवायचा,['पढवाय']
पढविण्यासाठी,"['पढविण्यास', 'पढविण्य']"
पढवून,['पढव']
पढायचं,['पढाय']
पढिकतेच्या,['पढिकतेच']
पढियंता,[]
पढीक,[]
पढू,[]
पण,[]
पणच,[]
पणजा,[]
पणजाही,[]
पणजी,[]
पणजींबद्दल,['पणज']
पणजीतून,"['पणजीत', 'पणजीत', 'पणज']"
पणजे,[]
पणजोबा,[]
पणजोबांचे,['पणजोब']
पणजोबांना,[]
पणजोबांनी,['पणजोब']
पणजोबांबद्दल,['पणजोब']
पणजोळ,[]
पणतवंडंही,[]
पणतसून,['पणतस']
पणती,[]
पणतीच्या,"['पणतीच', 'पणत']"
पणतीतली,['पणतीत']
पणतीला,"['पणत', 'पणत']"
पणतू,[]
पणतूही,[]
पणत्या,['पणत']
पणत्यांचा,"['पणत्य', 'पणत्या']"
पणत्यांची,"['पणत्य', 'पणत्या']"
पणत्यांचे,"['पणत्या', 'पणत्य']"
पणत्यांच्या,"['पणत्यांच', 'पणत्य']"
पणत्यांवर,"['पणत्या', 'पणत्य']"
पणन,[]
पणाकडे,['पण']
पणाला,['पण']
पण्यंगना,[]
पत,[]
पतंग,[]
पतंगांचा,['पतंग']
पतंगांची,['पतंग']
पतंगांच्या,"['पतंगांच', 'पतंग']"
पतंगांपैकी,[]
पतंगाची,"['पतंगा', 'पतंग']"
पतंगासारखं,[]
पतंगासारखा,[]
पतंगीचं,['पतंग']
पतंगीमागे,[]
पतंजली,[]
पतंजलींसारख्या,['पतंजलींसारख']
पतकर,[]
पतझड,[]
पतझडीच्या,"['पतझडीच', 'पतझड']"
पतन,[]
पतनक्रियेचा,[]
पतनक्रियेचे,[]
पतनाचा,"['पतना', 'पतन']"
पतनाची,"['पतना', 'पतन']"
पतनाचे,"['पतना', 'पतन']"
पतनानंतर,['पतन']
पतनाला,['पतन']
पतनास,[]
पतनियंत्रण,[]
पतनियंत्रणासाठी,['पतनियंत्रण']
पतनीय,[]
पतपत्र,[]
पतपत्रांप्रमाणेच,[]
पतपत्रांवर,['पतपत्र']
पतपत्रे,[]
पतपुरवठयाचे,"['पतपुरवठया', 'पतपुरवठय']"
पतपुरवठा,[]
पतपुरवठ्याच्या,"['पतपुरवठ्याच्', 'पतपुरवठ्य', 'पतपुरवठ्याच']"
पतपुरवठ्यावर,"['पतपुरवठ्य', 'पतपुरवठ', 'पतपुरवठ्य']"
पतपेढी,[]
पतपेढीचे,['पतपेढ']
पतपेढीच्या,"['पतपेढीच', 'पतपेढ']"
पतपेढीत,['पतपेढ']
पतपेढीने,[]
पतमंडळात,[]
पतवंडांची,['पतवंड']
पतवंडावर,['पतवंड']
पतव्यवस्था,[]
पतव्यवस्थेचे,[]
पतसंस्था,[]
पतसंस्थांकडून,['पतसंस्थांकड']
पतसंस्थांचे,['पतसंस्थ']
पतसंस्थांच्या,"['पतसंस्थांच', 'पतसंस्थ']"
पतसंस्थांतील,['पतसंस्थां']
पतसंस्थांना,[]
पतसंस्थांनाच,['पतसंस्थांन']
पतसंस्थांनी,['पतसंस्थ']
पतसंस्थांमधील,[]
पतसंस्थांमधून,['पतसंस्थांमध']
पतसंस्थांमध्ये,['पतसंस्थ']
पतसंस्थांवर,['पतसंस्थ']
पतसंस्थांवरदेखील,['पतसंस्थांवरद']
पतसंस्थांसाठी,['पतसंस्थ']
पतसंस्थेकडे,[]
पतसंस्थेचा,[]
पतसंस्थेची,[]
पतसंस्थेचे,[]
पतसंस्थेच्या,['पतसंस्थेच']
पतसंस्थेत,['पतसंस्थ']
पतसंस्थेतील,"['पतसंस्थे', 'पतसंस्थेत']"
पतसंस्थेने,[]
पतसंस्थेमध्ये,[]
पतसंस्थेविषयी,[]
पताका,[]
पतितपावन,[]
पतितोद्धार,[]
पतिनिधनानंतर,['पतिनिधन']
पतिपत्नी,[]
पतिपत्नींना,['पतिपत्न']
पतिपत्नीचे,['पतिपत्न']
पतिराज,[]
पतिराजांची,['पतिराज']
पतिराजांचे,['पतिराज']
पतिराजांच्या,"['पतिराजांच', 'पतिराज']"
पतिराजांनी,['पतिराज']
पतिव्रता,[]
पतिव्रतांची,['पतिव्रत']
पतिव्रतांना,[]
पतिव्रतेइतके,[]
पतिव्रतेची,[]
पतिव्रतेच्या,['पतिव्रतेच']
पतिसुद्धा,[]
पतिस्मरण,[]
पतींचा,['पत']
पतींची,['पत']
पतींना,['पत']
पतीइतकीच,[]
पतीचा,['पत']
पतीची,['पत']
पतीचे,['पत']
पतीच्या,"['पतीच', 'पत']"
पतीजवळची,[]
पतीनं,[]
पतीने,[]
पतीपत्नीतलं,['पतीपत्नीत']
पतीपुरता,[]
पतीप्रमाणेच,[]
पतीला,"['पत', 'पत']"
पतीविषयी,[]
पतीशिवाय,['पतीशिव']
पतीशी,[]
पतीस,[]
पतीसमोर,[]
पतीसह,[]
पतीसोबत,[]
पत्करणार,[]
पत्करणारा,[]
पत्करणारी,[]
पत्करणारे,['पत्कर']
पत्करणे,[]
पत्करण्याचं,"['पत्करण्या', 'पत्करण्य', 'पत्करण्य']"
पत्करण्याची,"['पत्करण्या', 'पत्करण्य', 'पत्करण्य', 'पत्करण']"
पत्करण्यात,['पत्करण्']
पत्करण्यापेक्षा,"['पत्करण्यापेक', 'पत्करण्य']"
पत्करण्यावाचून,"['पत्करण्यावाच', 'पत्करण्यावाच', 'पत्करण्यावा']"
पत्करण्याशिवाय,"['पत्करण्याशिव', 'पत्करण्याशि', 'पत्करण्य']"
पत्करण्यास,['पत्करण्']
पत्करण्यासाठी,"['पत्करण्यास', 'पत्करण्य']"
पत्करत,[]
पत्करता,[]
पत्करतात,['पत्कर']
पत्करताना,[]
पत्करते,[]
पत्करतो,[]
पत्करतोय,['पत्कर']
पत्करलं,[]
पत्करला,[]
पत्करली,[]
पत्करले,[]
पत्करलेला,"['पत्कर', 'पत्करल']"
पत्करलेली,"['पत्करल', 'पत्कर']"
पत्करलेल्या,"['पत्करल', 'पत्करलेल', 'पत्कर']"
पत्करल्यानंतरही,"['पत्करल्यानंत', 'पत्करल्यान']"
पत्करायचं,['पत्कराय']
पत्करायचा,['पत्कराय']
पत्करायचाच,"['पत्करायच', 'पत्करायच']"
पत्करायला,['पत्कराय']
पत्करावं,[]
पत्करावा,[]
पत्करावी,[]
पत्करावे,[]
पत्कराव्या,['पत्कराव']
पत्करीत,['पत्कर']
पत्करू,[]
पत्करून,['पत्कर']
पत्करूनही,['पत्करून']
पत्ता,[]
पत्ताच,['पत्त']
पत्ताही,[]
पत्ते,[]
पत्त्यांचा,"['पत्त्य', 'पत्त्या']"
पत्त्यांचे,"['पत्त्या', 'पत्त्य']"
पत्त्यांच्या,"['पत्त्यांच', 'पत्त्य']"
पत्त्यांप्रमाणेच,['पत्त्यांप्रमा']
पत्त्यांमधल्या,['पत्त्यांमधल']
पत्त्यांवर,"['पत्त्या', 'पत्त्य']"
पत्त्याचा,"['पत्त्या', 'पत्त्य', 'पत्त्य']"
पत्त्याची,"['पत्त्या', 'पत्त्य', 'पत्त्य', 'पत्त']"
पत्त्याच्या,"['पत्त्याच्', 'पत्त्य', 'पत्त्याच']"
पत्त्यात,['पत्त्']
पत्त्यानं,['पत्त्य']
पत्त्यावर,"['पत्त्य', 'पत्त', 'पत्त्य']"
पत्त्यावरही,"['पत्त्याव', 'पत्त्य', 'पत्त्याव']"
पत्त्यावरील,"['पत्त्याव', 'पत्त्य', 'पत्त्याव']"
पत्त्यावरून,"['पत्त्य', 'पत्त्यावर', 'पत्त्याव', 'पत्त्य', 'पत्त्याव']"
पत्थर,[]
पत्थराची,"['पत्थरा', 'पत्थर']"
पत्थराला,['पत्थर']
पत्नी,[]
पत्नींची,['पत्न']
पत्नींनी,['पत्न']
पत्नींमधले,[]
पत्नीकडून,['पत्नीकड']
पत्नीकडे,[]
पत्नीखेरीज,[]
पत्नीचा,['पत्न']
पत्नीची,['पत्न']
पत्नीचे,['पत्न']
पत्नीच्या,"['पत्नीच', 'पत्न']"
पत्नीच्याच,"['पत्नीच्य', 'पत्नीच्', 'पत्नी']"
पत्नीतले,['पत्नीत']
पत्नीदेखील,['पत्न']
पत्नीनं,[]
पत्नीने,[]
पत्नीनेही,[]
पत्नीपदाचा,"['पत्नीपदा', 'पत्नीपद']"
पत्नीपासून,['पत्नीपास']
पत्नीप्रमाणे,[]
पत्नीबरोबरचे,[]
पत्नीला,['पत्न']
पत्नीवर,['पत्न']
पत्नीस,[]
पत्नीसह,[]
पत्नीसुद्धा,['पत्न']
पत्नीसोबत,[]
पत्नीही,['पत्न']
पत्यांचा,"['पत्य', 'पत्या']"
पत्याचा,"['पत्या', 'पत्य', 'पत्य']"
पत्याचे,"['पत्या', 'पत', 'पत्य', 'पत्य']"
