word,stemed
एक्स्टेंशनवर,[]
एक्स्टेन्शन,[]
एक्स्टेन्सिव्ह,[]
एक्स्ट्रा,[]
एक्स्ट्रांपासून,"['एक्स्ट्रांपास', 'एक्स्ट्र']"
एक्स्ट्राज,[]
एक्स्ट्रीम्स,[]
एक्स्ट्रॉ,[]
एक्स्पर्ट,[]
एक्स्पर्ट्सना,[]
एक्स्पायर,['एक्स्पा']
एक्स्पिरिअन्स,[]
एक्स्पिरिअन्स्ड,[]
एक्स्पिरियन्स,[]
एक्स्पिरियन्सचा,[]
एक्स्पेक्ट,[]
एक्स्पेक्टेड,[]
एक्स्पो,[]
एक्स्पोजर,[]
एक्स्पोर्ट,[]
एक्स्पोर्टही,[]
एक्स्प्रेशन्स,[]
एक्स्प्रेस,[]
एक्स्प्रेसचा,[]
एक्स्प्रेसची,[]
एक्स्प्रेसचे,[]
एक्स्प्रेसच्या,['एक्स्प्रेसच']
एक्स्प्रेसने,[]
एक्स्प्रेसमधून,['एक्स्प्रेसमध']
एक्स्प्रेसमधे,[]
एक्स्प्रेसमध्ये,[]
एक्स्प्रेसला,[]
एक्स्प्रेसही,[]
एक्स्प्लॉईट,[]
एक्स्लंट,[]
एक्‍साईट,[]
एक्‍स्प्रेस,[]
एखाद,[]
एखादं,[]
एखाददुसरं,[]
एखाददुसरा,[]
एखाददुसरी,[]
एखाददुसरे,[]
एखादवेळी,[]
एखादवेळेस,[]
एखादा,[]
एखादाच,['एखाद']
एखादादेखील,[]
एखादी,[]
एखादीच,[]
एखादीचं,['एखाद']
एखादीच्या,"['एखादीच', 'एखाद']"
एखादीतरी,['एखादीत']
एखादीनं,[]
एखादीने,[]
एखादीपुढं,[]
एखादीभोवती,[]
एखादीला,['एखाद']
एखादीवर,['एखाद']
एखादीही,['एखाद']
एखादे,[]
एखादेच,[]
एखादेवेळी,[]
एखादेवेळीच,[]
एखादेवेळेस,[]
एखाद्या,['एखाद']
एखाद्याकडे,"['एखाद्य', 'एखाद्या']"
एखाद्याच,"['एखाद्य', 'एखाद्']"
एखाद्याचं,"['एखाद्या', 'एखाद्य', 'एखाद्य']"
एखाद्याचा,"['एखाद्या', 'एखाद्य', 'एखाद्य']"
एखाद्याची,"['एखाद्या', 'एखाद्य', 'एखाद्य', 'एखाद']"
एखाद्याचे,"['एखाद्या', 'एखाद', 'एखाद्य', 'एखाद्य']"
एखाद्याच्या,"['एखाद्याच्', 'एखाद्य', 'एखाद्याच']"
एखाद्यातरी,['एखाद्या']
एखाद्यानं,['एखाद्य']
एखाद्याने,"['एखाद्य', 'एखाद']"
एखाद्याबद्दल,['एखाद्याबद']
एखाद्याभोवती,['एखाद्याभो']
एखाद्याला,"['एखाद्य', 'एखाद्य']"
एखाद्यालाच,"['एखाद्याल', 'एखाद्या', 'एखाद्या']"
एखाद्यावर,"['एखाद्य', 'एखाद', 'एखाद्य']"
एखाद्याविषयी,"['एखाद्य', 'एखाद्यावि']"
एखाद्यावेळी,['एखाद्याव']
एखाद्याशी,"['एखाद्य', 'एखाद्य']"
एखाद्यास,['एखाद्']
एखाद्यासाठी,"['एखाद्यास', 'एखाद्य']"
एखाद्‍या,[]
एग्झरसाईज,[]
एग्झॅक्ट,[]
एग्झॅक्टली,[]
एचआयव्ही,[]
एचआयव्हीग्रस्त,[]
एचआयव्हीग्रस्तांचे,['एचआयव्हीग्रस्त']
एचआयव्हीग्रस्तांना,[]
एचआयव्हीग्रस्तांसाठी,['एचआयव्हीग्रस्त']
एचआयव्हीची,['एचआयव्ह']
एचआयव्हीप्रमाणेच,[]
एचआयव्हीबाधित,[]
एचआयव्हीबाधितच,[]
एचआयव्हीबाधिताला,['एचआयव्हीबाधित']
एचआयव्हीशी,[]
एचआयव्हीसह,[]
एचएमव्ही,[]
एचडीएफसी,[]
एचडीएफसीकडून,['एचडीएफसीकड']
एजंट,[]
एजंटऐवजी,[]
एजंटकडून,['एजंटकड']
एजंटकडे,[]
एजंटचा,[]
एजंटची,[]
एजंटच्या,['एजंटच']
एजंटनी,[]
एजंटने,[]
एजंटला,[]
एजंटांची,['एजंट']
एजंटांनीच,['एजंटा']
एजंटाचे,"['एजंटा', 'एजंट']"
एजंटाच्या,"['एजंटाच्', 'एजंट', 'एजंटाच']"
एजंटाला,['एजंट']
एजंट्स,[]
एजंट्सचे,[]
एजंट्सना,[]
एजन्सी,[]
एजन्सीकडून,['एजन्सीकड']
एजन्सीकडे,[]
एजन्सीची,['एजन्स']
एजन्सीचे,['एजन्स']
एजन्सीच्या,"['एजन्सीच', 'एजन्स']"
एजन्सीजना,[]
एजन्सीत,['एजन्स']
एजन्सीतलं,['एजन्सीत']
एजन्सीतली,['एजन्सीत']
एजन्सीतून,"['एजन्सीत', 'एजन्सीत', 'एजन्स']"
एजन्सीद्वारे,[]
एजन्सीने,[]
एजन्सीपासून,['एजन्सीपास']
एजन्सीमध्ये,[]
एजन्सीला,['एजन्स']
एजन्सीवर,['एजन्स']
एजन्सीशी,[]
एजन्सीसोबत,[]
एज्युकेशन,[]
एज्युकेशनकडून,['एज्युकेशनकड']
एज्युकेशनच्या,['एज्युकेशनच']
एज्युकेशनतर्फे,[]
एज्युकेशनमधली,[]
एज्युकेशनल,[]
एज्युकेशनला,[]
एटीएम,[]
एटीएममधून,['एटीएममध']
एटीएमवर,[]
एटीएमवरून,['एटीएमवर']
एटॅकसारखं,[]
एडव्हर्टायझिंगचा,['एडव्हर्टायझिंग']
एडिटर,[]
एडिटराच्या,"['एडिटराच्', 'एडिटर', 'एडिटराच']"
एडिटिंग,[]
एडिटिंगच्या,['एडिटिंगच']
एडिटींग,[]
एडिशनबद्दल,[]
एडिशनवर,[]
एडिसनच,[]
एड्स,[]
एड्सग्रस्त,[]
एड्सग्रस्तांकडे,[]
एड्सचं,[]
एड्सचा,[]
एड्सची,[]
एड्सचे,[]
एड्सने,[]
एड्सपेक्षा,[]
एड्सबाधित,[]
एड्सबाबत,[]
एड्समुळे,[]
एड्सवर,[]
एड्सवरच्या,['एड्सवरच']
एड्सविषयी,[]
एड्सविषयीच्या,"['एड्सविषयीच', 'एड्सविषय']"
एड्ससंबंधात,[]
एड्ससंबंधी,[]
एड्‌स,[]
एण्टरटेन्मेंट,[]
एतद्देशीय,[]
एतद्देशीयांची,['एतद्देशीय']
एतद्देशीयांमधील,[]
एनआरआय,[]
एनओसीचे,['एनओस']
एनकाऊंटर,[]
एनजीओ,[]
एनजीओसारखी,[]
एनर्जी,[]
एनर्जीच्या,"['एनर्जीच', 'एनर्ज']"
एनर्जीवर,['एनर्ज']
एनलार्ज,[]
एनव्हलपमध्ये,[]
एनसायक्लोपीडिया,['एनसायक्लोपीडि']
एनसीसी,[]
एनसीसीच्या,"['एनसीसीच', 'एनसीस']"
एनसीसीतून,"['एनसीसीत', 'एनसीसीत', 'एनसीस']"
एनसीसीमध्ये,[]
एनिमा,[]
एनीथिंग,[]
एनीमोअर,[]
एन्काउंटर,[]
एन्काउन्टर,[]
एन्काउन्टरमधलं,[]
एन्काऊंटर,[]
एन्काऊंटरमध्ये,[]
एन्क्रिप्शनची,[]
एन्जॉय,[]
एन्टरटेनमेंट,[]
एन्टरप्रायझेस,['एन्टरप्रायझ']
एन्टरप्रायझेसला,['एन्टरप्रायझेस']
एन्ट्री,[]
एन्ट्रीचा,['एन्ट्र']
एन्ट्रीसाठी,['एन्ट्र']
एन्डोसल्फान,[]
एन्फ्ल्युएंझाच्या,"['एन्फ्ल्युएंझाच्', 'एन्फ्ल्युएंझ', 'एन्फ्ल्युएंझाच']"
एन्व्हायरमेंट,['एन्व्हायरमे']
एन्व्हायर्नमेंटचं,['एन्व्हायर्नमेंट']
एन्व्हायर्नमेंटल,['एन्व्हायर्नमें']
एन्व्हायर्नमेन्ट,['एन्व्हायर्नमेन']
एन्सायक्लोपीडिया,['एन्सायक्लोपीडि']
एपिडेमिक्स,[]
एपिसोड,[]
एपिसोडची,[]
एपिसोडचे,[]
एपिसोडनंतर,[]
एपिसोडमध्ये,[]
एपिसोड्सची,[]
एप्रन,[]
एप्रिल,[]
एप्रिलअखेर,[]
एप्रिलचा,[]
एप्रिलची,[]
एप्रिलच्या,['एप्रिलच']
एप्रिलपर्यंत,[]
एप्रिलपासून,['एप्रिलपास']
एप्रिलपासूनचा,['एप्रिलपासून']
एप्रिलफूल,[]
एप्रिलमधील,[]
एप्रिलमधे,[]
एप्रिलमध्ये,[]
एप्रिलला,[]
एप्रिललाच,['एप्रिलल']
एफआयआर,[]
एफएम,[]
एफएमच्या,['एफएमच']
एफएमनाही,[]
एफएसआय,[]
एफबीआय,[]
एफबीआयच्या,['एफबीआयच']
एफिशिअंट,[]
एफिशियण्ट्ली,[]
एफिशियन्सी,[]
एफिशियन्सीचा,['एफिशियन्स']
एब्स्ट्रॅक्ट,[]
एमआयडीसी,[]
एमआयडीसीकडून,['एमआयडीसीकड']
एमआयडीसीकडे,[]
एमआयडीसीच्या,"['एमआयडीसीच', 'एमआयडीस']"
एमआयडीसीत,['एमआयडीस']
एमआयडीसीतील,"['एमआयडीसीत', 'एमआयडीसी']"
एमआयडीसीमधील,[]
एमआरपी,[]
एमएमआरडीएचा,[]
एमएमआरडीएने,[]
एमएमआरडीएनेही,[]
एमएससीचा,['एमएसस']
एमएससीपर्यंत,[]
एमकॉम,[]
एमटीएनएल,[]
एमटीएनएलकडून,['एमटीएनएलकड']
एमटीएनएलची,[]
एमटीएनएलचे,[]
एमटीएनएलच्या,['एमटीएनएलच']
एमटीएनएलने,[]
एमटीएनएलनेच,[]
एमबीए,[]
एमबीबीएस,[]
एमबीबीएसच्या,['एमबीबीएसच']
एमबीबीएसला,[]
एमबीबीएससाठी,[]
एमिग्रेशनचा,[]
एमेस्सी,[]
एमेस्सीला,['एमेस्स']
एम्पायर,['एम्पा']
एम्प्लॉईज,[]
एम्प्लॉयमेंट,[]
एम्ब्रॉयडरी,[]
एम्ब्रॉयडरीच्या,"['एम्ब्रॉयडरीच', 'एम्ब्रॉयडर']"
एयरकंडीशनरच्या,['एयरकंडीशनरच']
एयरपोर्टवर,[]
एरंड,[]
एरंडाचं,"['एरंडा', 'एरंड']"
एरंडाची,"['एरंडा', 'एरंड']"
एरंडेल,[]
एरवी,[]
एरवीचं,['एरव']
एरवीचा,['एरव']
एरवीचे,['एरव']
एरवीच्या,"['एरवीच', 'एरव']"
एरवीदेखील,['एरव']
एरवीसुद्धा,['एरव']
एरवीही,['एरव']
एरव्ही,[]
एरिक,[]
एरिया,[]
एरियाचा,"['एरिया', 'एरिय']"
एरियातून,"['एरिय', 'एरियात']"
एरियाप्रमाणे,[]
एरियामध्ये,['एरिय']
एरीयात,[]
एरीयातील,"['एरीया', 'एरीय']"
एरीयासारख्या,['एरीयासारख']
एलिझाबेथ,[]
एलिझाबेथच्या,['एलिझाबेथच']
एलिफंटा,[]
एलिमेंट,[]
एलिमेंटरी,[]
एलियन,[]
एलिव्हेटेड,[]
एलेवेटरसाठी,[]
एल्गार,[]
एल्फिन्स्टन,[]
एवंच,[]
एवढं,[]
एवढंच,[]
एवढंसं,[]
एवढंही,[]
एवढच,[]
एवढचं,[]
एवढया,[]
एवढयात,[]
एवढयातेवढयावरून,"['एवढयातेवढय', 'एवढयातेवढयावर', 'एवढयातेवढयाव']"
एवढयापुरताच,['एवढयापुरत']
एवढयाशा,[]
एवढयासाठी,['एवढय']
एवढा,[]
एवढाएवढा,[]
एवढाच,['एवढ']
एवढामोठ्ठा,[]
एवढाल्या,['एवढाल']
एवढासा,[]
एवढासुद्धा,[]
एवढाही,[]
एवढी,[]
एवढीच,[]
एवढीशी,[]
एवढीही,['एवढ']
एवढूसे,[]
एवढे,[]
एवढेच,[]
एवढेसे,[]
एवढेही,[]
एवढ्या,['एवढ']
एवढ्यांदा,['एवढ्या']
एवढ्याच,"['एवढ्य', 'एवढ्']"
एवढ्याचाच,"['एवढ्याच', 'एवढ्या', 'एवढ्या']"
एवढ्यात,['एवढ्']
एवढ्यातच,"['एवढ्य', 'एवढ्य']"
एवढ्यातल्या,"['एवढ्यातल', 'एवढ्य']"
एवढ्यातेवढ्यानं,['एवढ्यातेवढ्य']
एवढ्यातेवढ्यावरून,"['एवढ्यातेवढ्य', 'एवढ्यातेवढ्यावर', 'एवढ्यातेवढ्याव', 'एवढ्यातेवढ्य', 'एवढ्यातेवढ्याव']"
एवढ्यानं,['एवढ्य']
एवढ्यानीही,"['एवढ्यान', 'एवढ्यान']"
एवढ्याने,"['एवढ्य', 'एवढ']"
एवढ्यानेही,"['एवढ्यान', 'एवढ्य']"
एवढ्यापुरता,['एवढ्यापु']
एवढ्यापुरताच,"['एवढ्यापुरत', 'एवढ्यापुर']"
एवढ्यापुरतीच,['एवढ्यापुर']
एवढ्यापुरते,['एवढ्यापु']
एवढ्यावर,"['एवढ्य', 'एवढ', 'एवढ्य']"
एवढ्यावरच,"['एवढ्या', 'एवढ्', 'एवढ्या']"
एवढ्याशा,['एवढ्य']
एवढ्याशीच,"['एवढ्या', 'एवढ्या']"
एवढ्याश्या,['एवढ्याश']
एवढ्याश्याच,"['एवढ्याश्य', 'एवढ्याश्']"
एवढ्यासाठी,"['एवढ्यास', 'एवढ्य']"
एवढ्यासाठीच,"['एवढ्यासा', 'एवढ्या']"
एवढ्याही,['एवढ्य']
एवरेस्टच्या,['एवरेस्टच']
एविंगबरोबर,[]
एवीतेवी,['एवीते']
एव्हडच,[]
एव्हडेच,[]
एव्हड्या,['एव्हड']
एव्हढं,[]
एव्हढंच,[]
एव्हढा,[]
एव्हढाच,['एव्हढ']
एव्हढातरी,[]
एव्हढावेळ,[]
एव्हढाही,[]
एव्हढी,[]
एव्हढीच,[]
एव्हढे,[]
एव्हढेच,[]
एव्हढ्या,['एव्हढ']
एव्हढ्याचसाठी,"['एव्हढ्याचसा', 'एव्हढ्याचस']"
एव्हढ्यात,['एव्हढ्']
एव्हढ्यातच,"['एव्हढ्य', 'एव्हढ्य']"
एव्हढ्यातेव्हढ्या,['एव्हढ्यातेव्हढ']
एव्हढ्यावरच,"['एव्हढ्या', 'एव्हढ्', 'एव्हढ्या']"
एव्हढ्याश्या,['एव्हढ्याश']
एव्हढ्यासाठी,"['एव्हढ्यास', 'एव्हढ्य']"
एव्हरग्रीन,[]
एव्हररेडी,[]
एव्हरीथिंग,[]
एव्हरेस्ट,[]
एव्हरेस्टची,[]
एव्हरेस्टचे,[]
एव्हरेस्टच्या,['एव्हरेस्टच']
एव्हरेस्टदेखील,[]
एव्हरेस्टपूर्व,[]
एव्हरेस्टपेक्षा,[]
एव्हरेस्टपेक्षाही,[]
एव्हरेस्टवर,[]
एव्हरेस्टवरील,[]
एव्हरेस्टवरून,['एव्हरेस्टवर']
एव्हरेस्टविजेती,['एव्हरेस्टविजे']
एव्हरेस्टसारखे,[]
एव्हाना,[]
एव्हानापर्यंत,[]
एव्हाशी,['एव्ह']
एव्हिएशन,[]
एव्ह्ढेच,[]
एशियन,[]
एशिया,[]
एशियाचे,"['एशिया', 'एशिय']"
एशियाटिक,[]
एशियाड,[]
एशियाडच,[]
एशियाडने,[]
एशियाडमध्ये,[]
एशियात,[]
एसईझेड,[]
एसएमएस,[]
एसएमएसचा,[]
एसएमएसद्वारे,[]
एसएमएसनं,[]
एसएमएसने,[]
एसएमएसवरून,['एसएमएसवर']
एसएमएसही,[]
एसएसइसी,[]
एसएससी,[]
एसएससीच्या,"['एसएससीच', 'एसएसस']"
एसएससीनंतर,['एसएसस']
एसटी,[]
एसटीचा,['एसट']
एसटीची,['एसट']
एसटीचे,['एसट']
एसटीच्या,"['एसटीच', 'एसट']"
एसटीडी,[]
एसटीत,['एसट']
एसटीतून,"['एसटीत', 'एसटीत', 'एसट']"
एसटीद्वारे,[]
एसटीनं,[]
एसटीनंच,[]
एसटीनंही,[]
एसटीने,[]
एसटीला,['एसट']
एसटीवर,['एसट']
एसटीवाल्यांचा,"['एसटीवाल्य', 'एसटीवाल्या']"
एसटीसाठी,['एसट']
एसिडिटी,[]
एसीचा,['एस']
एसीची,['एस']
एसीदेखील,['एस']
एसीमध्ये,[]
एसीमुळे,['एस']
एसेमेस,[]
एसेमेसद्वारे,[]
एस्केप,[]
एस्केलेटर,['एस्केल']
एस्कॉर्ट,[]
एस्टिमेट,[]
एस्टिमेट्सचा,[]
एस्टी,[]
एस्टीचं,['एस्ट']
एस्टीची,['एस्ट']
एस्टीच्या,"['एस्टीच', 'एस्ट']"
एस्टीतून,"['एस्टीत', 'एस्टीत', 'एस्ट']"
एस्टीनं,[]
एस्टीस्टँडवर,[]
एस्टॅब्लिश,[]
एस्टॅब्लिशमेंट,[]
एस्ट्यांची,"['एस्ट्य', 'एस्ट्या']"
एहसान,[]
ऐंद्रिय,[]
ऐंशी,[]
ऐंशीच्या,"['ऐंशीच', 'ऐंश']"
ऐंशीनंतर,['ऐंश']
ऐंशीपट,[]
ऐंशीव्या,['ऐंशीव']
ऐक,[]
ऐकणं,[]
ऐकणार,[]
ऐकणारच,[]
ऐकणारा,[]
ऐकणाराही,[]
ऐकणारी,[]
ऐकणारीसुद्धा,['ऐकणार']
ऐकणारे,['ऐक']
ऐकणार्‍या,[]
ऐकणाऱ्या,"['ऐक', 'ऐकणाऱ']"
ऐकणाऱ्यांची,"['ऐकणाऱ', 'ऐकणाऱ्य', 'ऐकणाऱ्या']"
ऐकणाऱ्यांचे,"['ऐकणाऱ', 'ऐकणाऱ्या', 'ऐकणाऱ्य']"
ऐकणाऱ्याचा,"['ऐकणाऱ्या', 'ऐकणा', 'ऐकणाऱ्य', 'ऐकणाऱ्य']"
ऐकणाऱ्याच्या,"['ऐकणाऱ्याच्', 'ऐकणाऱ्', 'ऐकणाऱ्य', 'ऐकणाऱ्याच']"
ऐकणाऱ्याला,"['ऐकणा', 'ऐकणाऱ्य', 'ऐकणाऱ्य']"
ऐकणे,[]
ऐकणेही,[]
ऐकण्या,['ऐकण']
ऐकण्याआधीच,['ऐकण्याआ']
ऐकण्याइतकी,['ऐकण्याइ']
ऐकण्याइतके,['ऐकण्याइ']
ऐकण्याइतकेच,['ऐकण्याइत']
ऐकण्याऐवजी,['ऐकण्याऐ']
ऐकण्याकडे,"['ऐकण्य', 'ऐकण्या']"
ऐकण्याचं,"['ऐकण्या', 'ऐकण्य', 'ऐकण्य']"
ऐकण्याचा,"['ऐकण्या', 'ऐकण्य', 'ऐकण्य']"
ऐकण्याची,"['ऐकण्या', 'ऐकण्य', 'ऐकण्य', 'ऐकण']"
ऐकण्याचे,"['ऐकण्या', 'ऐकण', 'ऐकण्य', 'ऐकण्य']"
ऐकण्याच्या,"['ऐकण्याच्', 'ऐकण्य', 'ऐकण्याच']"
ऐकण्याजोगं,['ऐकण्याज']
ऐकण्यात,['ऐकण्']
ऐकण्यातच,"['ऐकण्य', 'ऐकण्य']"
ऐकण्यातला,"['ऐकण्या', 'ऐकण्य']"
ऐकण्यातली,"['ऐकण्य', 'ऐकण्या']"
ऐकण्यातही,"['ऐकण्या', 'ऐकण्य']"
ऐकण्यानेही,"['ऐकण्यान', 'ऐकण्य']"
ऐकण्यापुरता,['ऐकण्यापु']
ऐकण्यापुरतेच,['ऐकण्यापुर']
ऐकण्यापेक्षा,"['ऐकण्यापेक', 'ऐकण्य']"
ऐकण्याबद्दलचा,['ऐकण्याबद्द']
ऐकण्यावर,"['ऐकण्य', 'ऐकण', 'ऐकण्य']"
ऐकण्यावाचून,"['ऐकण्यावाच', 'ऐकण्यावाच', 'ऐकण्यावा']"
ऐकण्यास,['ऐकण्']
ऐकण्यासही,['ऐकण्या']
ऐकण्यासाठी,"['ऐकण्यास', 'ऐकण्य']"
ऐकण्यासाठीच,"['ऐकण्यासा', 'ऐकण्या']"
ऐकण्यासारखं,"['ऐकण्यासा', 'ऐकण']"
ऐकण्यासारखा,"['ऐकण्यासा', 'ऐकण']"
ऐकण्यासारखी,"['ऐकण्य', 'ऐकण', 'ऐकण्यासा']"
ऐकण्यासोबत,['ऐकण्यास']
ऐकत,[]
ऐकतंच,[]
ऐकतंय,[]
ऐकतच,[]
ऐकतय,[]
ऐकता,[]
ऐकतांच,[]
ऐकतांना,[]
ऐकताक्षणी,[]
ऐकताक्षणीच,[]
ऐकताच,['ऐकत']
ऐकतात,['ऐक']
ऐकताना,[]
ऐकतानाचं,"['ऐकताना', 'ऐकतान']"
ऐकतानाही,[]
ऐकताय,['ऐकत']
ऐकताही,[]
ऐकतील,['ऐक']
ऐकतीलच,['ऐकत']
ऐकते,[]
ऐकतेय,[]
ऐकतेस,[]
ऐकतो,[]
ऐकतोच,[]
ऐकतोय,['ऐक']
ऐकतोयस,['ऐकत']
ऐकतोस,[]
ऐकमत्य,[]
ऐकलं,[]
ऐकलंच,[]
ऐकलंत,[]
ऐकलंन,[]
ऐकलंय,['ऐक']
ऐकलंस,[]
ऐकलंही,[]
ऐकलच,[]
ऐकलत,[]
ऐकलय,[]
ऐकलयं,[]
ऐकलस,[]
ऐकला,[]
ऐकलाच,['ऐकल']
ऐकलाय,['ऐकल']
ऐकली,[]
ऐकलीच,[]
ऐकलीस,[]
ऐकलीसुद्धा,['ऐकल']
ऐकलीही,['ऐकल']
ऐकले,[]
ऐकलेच,[]
ऐकलेत,['ऐकल']
ऐकलेय,[]
ऐकलेलं,['ऐकल']
ऐकलेला,"['ऐक', 'ऐकल']"
ऐकलेलाच,"['ऐकलेल', 'ऐकल', 'ऐकले']"
ऐकलेली,"['ऐकल', 'ऐक']"
ऐकलेले,"['ऐक', 'ऐकल']"
ऐकलेलेपण,"['ऐकले', 'ऐकलेल']"
ऐकलेल्या,"['ऐकल', 'ऐकलेल', 'ऐक']"
ऐकलेल्यांना,"['ऐकलेल्', 'ऐकलेल्या', 'ऐकल', 'ऐकलेल']"
ऐकलेस,[]
ऐकलेही,[]
ऐकल्या,['ऐकल']
ऐकल्याऐकल्या,['ऐकल्याऐकल']
ऐकल्याच,"['ऐकल्य', 'ऐकल्']"
ऐकल्याचं,"['ऐकल्या', 'ऐकल्य', 'ऐकल्य']"
ऐकल्याचा,"['ऐकल्या', 'ऐकल्य', 'ऐकल्य']"
ऐकल्याचे,"['ऐकल्या', 'ऐकल', 'ऐकल्य', 'ऐकल्य']"
ऐकल्यानंतर,"['ऐकल्यान', 'ऐकल्य']"
ऐकल्याने,"['ऐकल्य', 'ऐकल', 'ऐक']"
ऐकल्यापासून,"['ऐकल्यापास', 'ऐकल्यापा', 'ऐकल्य']"
ऐकल्याप्रमाणे,['ऐकल्याप्रम']
ऐकल्याबद्दल,['ऐकल्याबद']
ऐकल्याबरोबर,"['ऐकल्याबर', 'ऐकल्य']"
ऐकल्याबरोबरच,"['ऐकल्याबरो', 'ऐकल्या']"
ऐकल्याबरोब्बर,['ऐकल्याबरोब']
ऐकल्यामुळे,"['ऐकल्याम', 'ऐकल्य', 'ऐकल']"
ऐकल्यावर,"['ऐकल्य', 'ऐकल', 'ऐकल्य']"
ऐकल्यावरच,"['ऐकल्या', 'ऐकल्', 'ऐकल्या']"
ऐकल्याशिवाय,"['ऐकल्याशिव', 'ऐकल्याशि', 'ऐकल्य']"
ऐकल्यास,['ऐकल्']
ऐकल्यासारखं,"['ऐकल्यासा', 'ऐकल']"
ऐकल्यासारखा,"['ऐकल्यासा', 'ऐकल']"
ऐकल्यासारखी,"['ऐकल्य', 'ऐकल', 'ऐकल्यासा']"
ऐकल्यासारखे,"['ऐकल', 'ऐकल्यासा']"
ऐकल्यासारख्या,['ऐकल्यासारख']
ऐकल्याही,['ऐकल्य']
ऐकव,[]
ऐकवणार,[]
ऐकवणे,[]
ऐकवण्याचा,"['ऐकवण्या', 'ऐकवण्य', 'ऐकवण्य']"
ऐकवण्याची,"['ऐकवण्या', 'ऐकवण्य', 'ऐकवण्य', 'ऐकवण']"
ऐकवण्याचे,"['ऐकवण्या', 'ऐकवण', 'ऐकवण्य', 'ऐकवण्य']"
ऐकवण्यात,['ऐकवण्']
ऐकवत,[]
ऐकवतसुद्धा,[]
ऐकवताच,['ऐकवत']
ऐकवतात,['ऐकव']
ऐकवते,[]
ऐकवतेय,[]
ऐकवतो,[]
ऐकवलं,[]
ऐकवलंन,[]
ऐकवला,[]
ऐकवलाय,['ऐकवल']
ऐकवली,[]
ऐकवलीस,[]
ऐकवले,[]
ऐकवलेलं,['ऐकवल']
ऐकवलेला,"['ऐकव', 'ऐकवल']"
ऐकवल्या,['ऐकवल']
ऐकवल्याबद्दल,['ऐकवल्याबद']
ऐकवल्यावर,"['ऐकवल्य', 'ऐकवल', 'ऐकवल्य']"
ऐकवा,[]
ऐकवायचा,['ऐकवाय']
ऐकवायचाच,"['ऐकवायच', 'ऐकवायच']"
ऐकवायची,['ऐकवाय']
ऐकवायचे,['ऐकवाय']
ऐकवायला,['ऐकवाय']
ऐकवावं,[]
ऐकवावे,[]
ऐकविणे,[]
ऐकविण्यात,['ऐकविण्']
ऐकविली,[]
ऐकविले,[]
ऐकवीत,['ऐकव']
ऐकवीन,[]
ऐकवील,[]
ऐकवू,[]
ऐकवून,['ऐकव']
ऐकवूनच,['ऐकवू']
ऐकवेना,[]
ऐकवेल,[]
ऐकशील,[]
ऐका,[]
ऐकाच,['ऐक']
ऐकायच,['ऐका']
ऐकायचं,['ऐकाय']
ऐकायचंच,['ऐकायच']
ऐकायचंय,['ऐकायच']
ऐकायचय,['ऐकाय']
ऐकायचा,['ऐकाय']
ऐकायची,['ऐकाय']
ऐकायचीय,['ऐकायच']
ऐकायचे,['ऐकाय']
ऐकायचो,['ऐकाय']
ऐकायच्या,"['ऐकायच्', 'ऐकायच']"
ऐकायला,['ऐकाय']
ऐकायलाच,"['ऐकायल', 'ऐकायल']"
ऐकायलादेखील,['ऐकायलादेख']
ऐकायलाही,['ऐकायला']
ऐकाल,[]
ऐकावं,[]
ऐकावंच,[]
ऐकावंसं,[]
ऐकावयास,[]
ऐकावसं,[]
ऐकावा,[]
ऐकावासा,[]
ऐकावी,[]
ऐकावीच,[]
ऐकावीत,['ऐकाव']
ऐकावे,[]
ऐकावेच,[]
ऐकावेसे,[]
ऐकावेही,[]
ऐकाव्या,['ऐकाव']
ऐकाव्यात,['ऐकाव्']
ऐकाव्याश्या,['ऐकाव्याश']
ऐकिवात,[]
ऐकिवातही,['ऐकिव']
ऐकीव,[]
ऐकीवच,[]
ऐकीवात,[]
ऐकुनी,[]
ऐकू,[]
ऐकूच,[]
ऐकून,['ऐक']
ऐकूनच,['ऐकू']
ऐकूनसुद्धा,['ऐकूनसुद्']
ऐकूनही,['ऐकून']
ऐकूही,[]
ऐकेचना,[]
ऐकेन,[]
ऐकेना,[]
ऐकेनाच,['ऐकेन']
ऐकेनात,[]
ऐकेनाशी,['ऐकेन']
ऐकेपर्यंत,[]
ऐकेल,[]
ऐकोत,[]
ऐक्य,[]
ऐक्यच,[]
ऐक्याचा,"['ऐक्या', 'ऐक्य', 'ऐक्य']"
ऐक्याची,"['ऐक्या', 'ऐक्य', 'ऐक्य', 'ऐक']"
ऐक्याचे,"['ऐक्या', 'ऐक', 'ऐक्य', 'ऐक्य']"
ऐक्याच्या,"['ऐक्याच्', 'ऐक्य', 'ऐक्याच']"
ऐक्यात,['ऐक्']
ऐक्यातले,['ऐक्या']
ऐक्यातून,"['ऐक्य', 'ऐक्यात', 'ऐक्या']"
ऐक्याबाबत,"['ऐक्याब', 'ऐक्य']"
ऐक्याला,"['ऐक्य', 'ऐक्य']"
ऐक्यावर,"['ऐक्य', 'ऐक', 'ऐक्य']"
ऐक्यासाठी,"['ऐक्यास', 'ऐक्य']"
ऐच्छिक,[]
ऐच्छिकतेच्या,['ऐच्छिकतेच']
ऐट,[]
ऐटच,[]
ऐटदार,[]
ऐटबाज,[]
ऐटीत,['ऐट']
ऐटीने,[]
