word,stemed
जन्मदात्यांच्या,"['जन्मदात्यांच', 'जन्मदात्य']"
जन्मदात्यांनी,"['जन्मदात्या', 'जन्मदात्य']"
जन्मदात्यांसाठी,"['जन्मदात्य', 'जन्मदात्यांस']"
जन्मदात्याच्या,"['जन्मदात्याच्', 'जन्मदात्य', 'जन्मदात्याच']"
जन्मदात्यानं,['जन्मदात्य']
जन्मदात्याभोवती,['जन्मदात्याभो']
जन्मदात्री,[]
जन्मदात्रीचे,['जन्मदात्र']
जन्मदिन,[]
जन्मदिनांक,[]
जन्मदिनांकाचा,"['जन्मदिनांका', 'जन्मदिनांक']"
जन्मदिनानिमित्त,[]
जन्मदिनाला,['जन्मदिन']
जन्मदिवशी,[]
जन्मदिवस,[]
जन्मनक्षत्र,[]
जन्मनक्षत्रे,[]
जन्मनांव,[]
जन्मपत्रिका,[]
जन्मपत्रिकेचा,[]
जन्मपत्रिकेचे,[]
जन्मपत्रिकेच्या,['जन्मपत्रिकेच']
जन्मपत्रिकेत,['जन्मपत्रिक']
जन्मपत्रिकेतच,['जन्मपत्रिके']
जन्मपत्रिकेतील,"['जन्मपत्रिके', 'जन्मपत्रिकेत']"
जन्मपत्रिकेवरून,['जन्मपत्रिकेवर']
जन्मपूर्व,[]
जन्मभर,[]
जन्मभरच,[]
जन्मभराची,"['जन्मभरा', 'जन्मभर']"
जन्मभराच्या,"['जन्मभराच्', 'जन्मभर', 'जन्मभराच']"
जन्मभरासाठी,['जन्मभर']
जन्मभरी,[]
जन्मभाषेचे,[]
जन्मभूमी,[]
जन्मभूमीच्या,"['जन्मभूमीच', 'जन्मभूम']"
जन्ममरणाचे,"['जन्ममरणा', 'जन्ममरण']"
जन्ममरणाच्या,"['जन्ममरणाच्', 'जन्ममरण', 'जन्ममरणाच']"
जन्ममृत्यूच्या,['जन्ममृत्यूच']
जन्मरहस्य,[]
जन्मराशी,['जन्मर']
जन्मराशींचे,"['जन्मराशी', 'जन्मराश']"
जन्मराशीपासून,"['जन्मराशीपा', 'जन्मराशीपास']"
जन्मरास,[]
जन्मलग्न,[]
जन्मलग्नाचा,"['जन्मलग्ना', 'जन्मलग्न']"
जन्मलग्नाच्या,"['जन्मलग्नाच्', 'जन्मलग्न', 'जन्मलग्नाच']"
जन्मला,[]
जन्मली,[]
जन्मले,[]
जन्मलेलं,['जन्मल']
जन्मलेला,"['जन्म', 'जन्मल']"
जन्मलेली,"['जन्मल', 'जन्म']"
जन्मलेले,"['जन्म', 'जन्मल']"
जन्मलेलो,['जन्मल']
जन्मलेल्या,"['जन्मल', 'जन्मलेल', 'जन्म']"
जन्मलेल्यांनाच,"['जन्मलेल्यांन', 'जन्मलेल्य', 'जन्मलेल्यां', 'जन्मले', 'जन्मलेल्']"
जन्मलो,[]
जन्मल्याचा,"['जन्मल्या', 'जन्मल्य', 'जन्मल्य']"
जन्मल्यापासून,"['जन्मल्यापास', 'जन्मल्यापा', 'जन्मल्य']"
जन्मल्यापासूनच,"['जन्मल्यापासू', 'जन्मल्यापास', 'जन्मल्या']"
जन्मल्याबरोबर,"['जन्मल्याबर', 'जन्मल्य']"
जन्मल्यासारखी,"['जन्मल्य', 'जन्मल', 'जन्मल्यासा']"
जन्मवेळ,[]
जन्मवेळा,[]
जन्मवेळांची,['जन्मवेळ']
जन्मवेळी,[]
जन्मवेळीच,[]
जन्मवेळेचा,[]
जन्मवेळेच्या,['जन्मवेळेच']
जन्मवेळेत,['जन्मवेळ']
जन्मवेळेनुसार,[]
जन्मवेळेबद्दल,[]
जन्मवेळेला,['जन्मवेळ']
जन्मशताब्दी,[]
जन्मशताब्दीप्रसंगी,[]
जन्मशुद्धीच्या,"['जन्मशुद्धीच', 'जन्मशुद्ध']"
जन्मसिद्ध,[]
जन्मस्थळ,[]
जन्मस्थान,[]
जन्मस्थानी,[]
जन्मही,[]
जन्मा,[]
जन्मांची,['जन्म']
जन्मांचे,['जन्म']
जन्मांच्या,"['जन्मांच', 'जन्म']"
जन्मांत,[]
जन्मांनंतर,[]
जन्माअगोदरची,[]
जन्माआधीच,[]
जन्माचं,"['जन्मा', 'जन्म']"
जन्माचा,"['जन्मा', 'जन्म']"
जन्माची,"['जन्मा', 'जन्म']"
जन्माचीच,"['जन्माच', 'जन्मा']"
जन्माचे,"['जन्मा', 'जन्म']"
जन्माच्या,"['जन्माच्', 'जन्म', 'जन्माच']"
जन्माच्याही,"['जन्माच्या', 'जन्माच', 'जन्माच्य']"
जन्मात,[]
जन्मातले,[]
जन्मातल्या,"['जन्मातल', 'जन्म']"
जन्मातही,['जन्म']
जन्मातील,"['जन्मा', 'जन्म']"
जन्मातून,"['जन्म', 'जन्मात']"
जन्मानं,[]
जन्मानंतर,['जन्म']
जन्मानंतरचा,['जन्मान']
जन्मानंतरच्या,"['जन्मानंतरच', 'जन्मानंत']"
जन्मानंतरही,['जन्मान']
जन्माने,[]
जन्मापासून,"['जन्मापास', 'जन्म']"
जन्मापासूनच,"['जन्मापासू', 'जन्मा']"
जन्मापूर्वी,[]
जन्मापूर्वीचा,['जन्मापूर्व']
जन्मापूर्वीचे,['जन्मापूर्व']
जन्मामध्ये,['जन्म']
जन्मामागून,['जन्मामाग']
जन्मामुळे,['जन्म']
जन्मायला,['जन्माय']
जन्माला,['जन्म']
जन्मालाच,"['जन्माल', 'जन्मा']"
जन्मालाही,['जन्माल']
जन्मावर,['जन्म']
जन्मावरून,"['जन्म', 'जन्मावर', 'जन्माव']"
जन्माविषयी,['जन्म']
जन्माष्टमी,[]
जन्माष्टमीच्या,"['जन्माष्टमीच', 'जन्माष्टम']"
जन्मास,[]
जन्मासाठी,['जन्म']
जन्मास्थानाबद्दल,[]
जन्मी,[]
जन्मीचं,['जन्म']
जन्मीची,['जन्म']
जन्मीच्या,"['जन्मीच', 'जन्म']"
जन्मीतरी,['जन्मीत']
जन्मीही,['जन्म']
जन्मून,['जन्म']
जन्मूनही,['जन्मून']
जन्मोजन्माचा,"['जन्मोजन्मा', 'जन्मोजन्म']"
जन्मोजन्मी,[]
जन्मोजन्मीचं,['जन्मोजन्म']
जन्मोजन्मीचा,['जन्मोजन्म']
जन्मोजन्मीची,['जन्मोजन्म']
जन्मोजन्मीचे,['जन्मोजन्म']
जन्मोजन्मीच्या,"['जन्मोजन्मीच', 'जन्मोजन्म']"
जन्मोत्तर,[]
जन्मोत्सव,[]
जन्मोत्सवानिमित्त,[]
जप,[]
जपजाप्य,[]
जपणं,[]
जपणंच,[]
जपणार,[]
जपणारं,[]
जपणारा,[]
जपणारी,[]
जपणारीचे,['जपणार']
जपणारे,['जप']
जपणाऱ्या,"['जप', 'जपणाऱ']"
जपणाऱ्यांना,"['जपणाऱ', 'जपणाऱ्या']"
जपणाऱ्याला,"['जपणा', 'जपणाऱ्य', 'जपणाऱ्य']"
जपणुकीतले,['जपणुकीत']
जपणुकीला,['जपणुक']
जपणूक,[]
जपणे,[]
जपणेही,[]
जपण्याकरता,['जपण्याक']
जपण्याकरिता,['जपण्याकर']
जपण्याचं,"['जपण्या', 'जपण्य', 'जपण्य']"
जपण्याचा,"['जपण्या', 'जपण्य', 'जपण्य']"
जपण्याची,"['जपण्या', 'जपण्य', 'जपण्य', 'जपण']"
जपण्याचे,"['जपण्या', 'जपण', 'जपण्य', 'जपण्य']"
जपण्याच्या,"['जपण्याच्', 'जपण्य', 'जपण्याच']"
जपण्यात,['जपण्']
जपण्यातलं,['जपण्या']
जपण्यापेक्षा,"['जपण्यापेक', 'जपण्य']"
जपण्याबद्दल,['जपण्याबद']
जपण्यावरच,"['जपण्या', 'जपण्', 'जपण्या']"
जपण्यासाठी,"['जपण्यास', 'जपण्य']"
जपण्यासाठीचे,"['जपण्यासाठ', 'जपण्यासाठ', 'जपण्यास']"
जपत,[]
जपतच,[]
जपतप,[]
जपता,[]
जपतात,['जप']
जपताना,[]
जपतानाही,[]
जपताहेत,['जपताह']
जपतील,['जप']
जपते,[]
जपतो,[]
जपतोच,[]
जपतोय,['जप']
जपमाळ,[]
जपलं,[]
जपलय,[]
जपला,[]
जपलाय,['जपल']
जपली,[]
जपले,[]
जपलेलं,['जपल']
जपलेला,"['जप', 'जपल']"
जपलेली,"['जपल', 'जप']"
जपलेले,"['जप', 'जपल']"
जपलेल्या,"['जपल', 'जपलेल', 'जप']"
जपल्या,['जपल']
जपल्याचं,"['जपल्या', 'जपल्य', 'जपल्य']"
जपल्याचेही,"['जपल्याचे', 'जपल्य', 'जपल्याच', 'जपल्याच']"
जपल्याने,"['जपल्य', 'जपल', 'जप']"
जपल्याबद्दल,['जपल्याबद']
जपल्यामुळेच,"['जपल्यामु', 'जपल्या', 'जपल्']"
जपवणूक,[]
जपशील,[]
जपा,[]
जपाचं,"['जपा', 'जप']"
जपाची,"['जपा', 'जप']"
जपान,[]
जपानच,[]
जपानचं,[]
जपानचा,[]
जपानची,[]
जपानचीही,['जपानच']
जपानचे,[]
जपानच्या,['जपानच']
जपानने,[]
जपानपर्यंत,[]
जपानबद्दल,[]
जपानमधला,[]
जपानमधल्या,['जपानमधल']
जपानमधील,[]
जपानमधे,[]
जपानमधेही,[]
जपानमध्ये,[]
जपानमध्येही,[]
जपानला,[]
जपानवर,[]
जपानसारखे,[]
जपानसारख्या,['जपानसारख']
जपानही,[]
जपानहून,['जपानह']
जपानात,[]
जपानामध्ये,['जपान']
जपानी,[]
जपानीत,['जपान']
जपानीतला,['जपानीत']
जपान्यांचं,['जपान्या']
जपान्यांचा,"['जपान्य', 'जपान्या']"
जपान्यांचे,"['जपान्या', 'जपान्य']"
जपान्यांच्या,"['जपान्यांच', 'जपान्य']"
जपान्यांना,['जपान्या']
जपान्यांनी,"['जपान्या', 'जपान्य']"
जपान्यांवर,"['जपान्या', 'जपान्य']"
जपान्यांसाठी,"['जपान्य', 'जपान्यांस']"
जपान्याने,"['जपान्य', 'जपान']"
जपायच,['जपा']
जपायचं,['जपाय']
जपायचा,['जपाय']
जपायची,['जपाय']
जपायचे,['जपाय']
जपायच्या,"['जपायच्', 'जपायच']"
जपायला,['जपाय']
जपायलाच,"['जपायल', 'जपायल']"
जपावं,[]
जपावयास,[]
जपावी,[]
जपावीत,['जपाव']
जपावे,[]
जपावेत,['जपाव']
जपाव्यात,['जपाव्']
जपासाठी,['जप']
जपू,[]
जपून,['जप']
जपूनच,['जपू']
जपेन,[]
जपेल,[]
जप्त,[]
जप्ती,[]
जप्तीची,['जप्त']
जबडा,[]
जबड्याची,"['जबड्या', 'जबड्य', 'जबड्य', 'जबड']"
जबड्याच्या,"['जबड्याच्', 'जबड्य', 'जबड्याच']"
जबड्यात,['जबड्']
जबड्यातल्या,"['जबड्यातल', 'जबड्य']"
जबड्यातून,"['जबड्य', 'जबड्यात', 'जबड्या']"
जबड्यामुळे,"['जबड्याम', 'जबड्य', 'जबड']"
जबड्याला,"['जबड्य', 'जबड्य']"
जबर,[]
जबरदस्त,[]
जबरदस्तच,[]
जबरदस्तपणे,[]
जबरदस्ती,[]
जबरदस्तीच,[]
जबरदस्तीची,['जबरदस्त']
जबरदस्तीचे,['जबरदस्त']
जबरदस्तीनं,[]
जबरदस्तीनंतर,['जबरदस्त']
जबरदस्तीने,[]
जबरदस्तीमुळे,['जबरदस्त']
जबरा,[]
जबराच,['जबर']
जबरी,[]
जबरीच,[]
जबरीने,[]
जबलपूर,[]
जबलपूरहून,['जबलपूरह']
जबानी,[]
जबानीत,['जबान']
जबानीतून,"['जबानीत', 'जबानीत', 'जबान']"
जबानीमधील,[]
जबाब,[]
जबाबदार,[]
जबाबदारच,[]
जबाबदारपणाची,"['जबाबदारपणा', 'जबाबदारपण']"
जबाबदारही,[]
जबाबदारी,[]
जबाबदारींमध्ये,[]
जबाबदारीच,[]
जबाबदारीचं,['जबाबदार']
जबाबदारीचा,['जबाबदार']
जबाबदारीचाही,['जबाबदारीच']
जबाबदारीची,['जबाबदार']
जबाबदारीचे,['जबाबदार']
जबाबदारीचेही,['जबाबदारीच']
जबाबदारीच्या,"['जबाबदारीच', 'जबाबदार']"
जबाबदारीत,['जबाबदार']
जबाबदारीतून,"['जबाबदारीत', 'जबाबदारीत', 'जबाबदार']"
जबाबदारीनं,[]
जबाबदारीने,[]
जबाबदारीमध्ये,[]
जबाबदारीमुळे,['जबाबदार']
जबाबदारीयुक्त,[]
जबाबदारीवर,['जबाबदार']
जबाबदारीविषयी,[]
जबाबदारीशी,[]
जबाबदारीसंबंधीची,['जबाबदारीसंबंध']
जबाबदारीसुद्धा,['जबाबदार']
जबाबदारीही,['जबाबदार']
जबाबदाऱ्या,['जबाबदाऱ']
जबाबदाऱ्यांची,"['जबाबदाऱ्य', 'जबाबदाऱ्या']"
जबाबदाऱ्यांचे,"['जबाबदाऱ्या', 'जबाबदाऱ्य']"
जबाबदाऱ्यांमुळे,['जबाबदाऱ्यांम']
जबाबही,[]
जबाबात,[]
जबाबातील,"['जबाबा', 'जबाब']"
जबाबातून,"['जबाब', 'जबाबात']"
जबाबावर,['जबाब']
जबाबावरच,['जबाबा']
जबाबासाठी,['जबाब']
जब्बरदस्त,[]
जम,[]
जमणं,[]
जमणार,[]
जमणारच,[]
जमणारा,[]
जमणारी,[]
जमणारे,['जम']
जमणे,[]
जमण्याइतपत,['जमण्याइ']
जमण्याचं,"['जमण्या', 'जमण्य', 'जमण्य']"
जमण्याचा,"['जमण्या', 'जमण्य', 'जमण्य']"
जमण्याचे,"['जमण्या', 'जमण', 'जमण्य', 'जमण्य']"
जमण्यात,['जमण्']
जमण्यातील,"['जमण्या', 'जमण्या', 'जमण्य']"
जमण्याबाबत,"['जमण्याब', 'जमण्य']"
जमण्यामुळे,"['जमण्याम', 'जमण्य', 'जमण']"
जमण्यास,['जमण्']
जमण्यासाठी,"['जमण्यास', 'जमण्य']"
जमण्यासारखं,"['जमण्यासा', 'जमण']"
जमण्यासारखी,"['जमण्य', 'जमण', 'जमण्यासा']"
जमण्यासारखे,"['जमण', 'जमण्यासा']"
जमत,[]
जमतं,[]
जमतंय,[]
जमतच,[]
जमतय,[]
जमतही,[]
जमतात,['जम']
जमताना,[]
जमती,[]
जमतीचा,['जमत']
जमतील,['जम']
जमतीवर,['जमत']
जमते,[]
जमतेच,[]
जमतेय,[]
जमतेही,[]
जमतो,[]
जमतोय,['जम']
जमदग्नीचा,['जमदग्न']
जमलं,[]
जमलंच,[]
जमलच,[]
जमलय,[]
जमला,[]
जमलाय,['जमल']
जमलाही,[]
जमली,[]
जमलीच,[]
जमले,[]
जमलेच,[]
जमलेत,['जमल']
जमलेलं,['जमल']
जमलेला,"['जम', 'जमल']"
जमलेली,"['जमल', 'जम']"
जमलेले,"['जम', 'जमल']"
जमलेल्या,"['जमल', 'जमलेल', 'जम']"
जमलेल्यांचे,"['जमलेल्', 'जमलेल्या', 'जमलेल', 'जमलेल्य']"
जमलेल्यांवर,"['जमलेल्', 'जमलेल्या', 'जमलेल', 'जमलेल्य']"
जमलेही,[]
जमलो,[]
जमल्या,['जमल']
जमल्याचे,"['जमल्या', 'जमल', 'जमल्य', 'जमल्य']"
जमल्यानं,['जमल्य']
जमल्याने,"['जमल्य', 'जमल', 'जम']"
जमल्यामुळे,"['जमल्याम', 'जमल्य', 'जमल']"
जमल्यामुळेच,"['जमल्यामु', 'जमल्या', 'जमल्']"
जमल्यावर,"['जमल्य', 'जमल', 'जमल्य']"
जमल्याशिवाय,"['जमल्याशिव', 'जमल्याशि', 'जमल्य']"
जमल्यास,['जमल्']
जमल्यासारखं,"['जमल्यासा', 'जमल']"
जमव,[]
जमवणं,[]
जमवणारा,[]
जमवणे,[]
जमवणेही,[]
जमवण्याकरिता,['जमवण्याकर']
जमवण्याचा,"['जमवण्या', 'जमवण्य', 'जमवण्य']"
जमवण्याची,"['जमवण्या', 'जमवण्य', 'जमवण्य', 'जमवण']"
जमवण्याच्या,"['जमवण्याच्', 'जमवण्य', 'जमवण्याच']"
जमवण्यात,['जमवण्']
जमवण्यासाठी,"['जमवण्यास', 'जमवण्य']"
जमवण्यासाठीही,"['जमवण्यासाठ', 'जमवण्यासाठ', 'जमवण्यास']"
जमवत,[]
जमवता,[]
जमवतांना,[]
जमवतात,['जमव']
जमवतो,[]
जमवतोय,['जमव']
जमवलं,[]
जमवलंच,[]
जमवलंत,[]
जमवला,[]
जमवली,[]
जमवले,[]
जमवलेत,['जमवल']
जमवलेलं,['जमवल']
जमवलेला,"['जमव', 'जमवल']"
जमवलेली,"['जमवल', 'जमव']"
जमवलेले,"['जमव', 'जमवल']"
जमवलेल्या,"['जमवल', 'जमवलेल', 'जमव']"
जमवल्या,['जमवल']
जमवल्याचे,"['जमवल्या', 'जमवल', 'जमवल्य', 'जमवल्य']"
जमवल्यात,['जमवल्']
जमवल्यानंतर,"['जमवल्यान', 'जमवल्य']"
जमवा,[]
जमवाजमव,[]
जमवायचं,['जमवाय']
जमवायचा,['जमवाय']
जमवायची,['जमवाय']
जमवायचे,['जमवाय']
जमवायच्या,"['जमवायच्', 'जमवायच']"
जमवायला,['जमवाय']
जमवायलाच,"['जमवायल', 'जमवायल']"
जमवावं,[]
जमवावा,[]
जमवावी,[]
जमवावीत,['जमवाव']
जमविणाऱ्या,"['जमवि', 'जमविणाऱ']"
जमविणे,[]
जमविण्याचा,"['जमविण्या', 'जमविण्य', 'जमविण्य']"
जमविता,[]
जमवितात,['जमवि']
जमविताना,[]
जमविला,[]
जमविले,[]
जमविलेल्या,"['जमविल', 'जमविलेल', 'जमवि']"
जमविल्याचा,"['जमविल्या', 'जमविल्य', 'जमविल्य']"
जमवीत,['जमव']
जमवुनी,[]
जमवू,[]
जमवून,['जमव']
जमवूनच,['जमवू']
जमवूया,[]
जमा,[]
जमाखर्च,[]
जमाखर्चाचा,"['जमाखर्चा', 'जमाखर्च']"
जमाखर्चाचे,"['जमाखर्चा', 'जमाखर्च']"
जमाखर्चाच्या,"['जमाखर्चाच्', 'जमाखर्च', 'जमाखर्चाच']"
जमाखर्चावर,['जमाखर्च']
जमाच,['जम']
जमात,[]
जमातही,['जम']
जमाती,[]
जमातीं,[]
जमातींची,['जमात']
जमातींचे,['जमात']
जमातींच्या,"['जमातींच', 'जमात']"
जमातींना,['जमात']
जमातींबद्दल,['जमात']
जमातींमधून,['जमातींमध']
जमातींवर,['जमात']
जमातींसाठी,[]
जमातीकडे,[]
जमातीचं,['जमात']
जमातीचा,['जमात']
जमातीचाच,"['जमातीच', 'जमाती']"
जमातीची,['जमात']
जमातीचे,['जमात']
जमातीच्या,"['जमातीच', 'जमात']"
जमातीच्याच,"['जमातीच्य', 'जमातीच्', 'जमाती']"
जमातीत,['जमात']
जमातीतलाच,"['जमातीतल', 'जमातीतल']"
जमातीतले,['जमातीत']
जमातीतल्या,"['जमातीतल्', 'जमातीतल']"
जमातीतील,"['जमातीत', 'जमाती']"
जमातीना,[]
जमातीपैकी,[]
जमातीबद्दल,[]
जमातीबरोबर,[]
जमातीमधील,[]
जमातीला,"['जमात', 'जमात', 'जमा']"
जमातीवर,['जमात']
जमातीवरच,['जमाती']
जमातीविषयी,[]
जमातीशी,[]
जमातीसाठी,['जमात']
जमातीही,['जमात']
जमादार,[]
जमानतीसाठी,['जमानत']
जमाना,[]
जमानो,[]
जमान्याचं,"['जमान्या', 'जमान्य', 'जमान्य']"
जमान्याची,"['जमान्या', 'जमान्य', 'जमान्य', 'जमान']"
जमान्याचे,"['जमान्या', 'जमान', 'जमान्य', 'जमान्य']"
जमान्याच्या,"['जमान्याच्', 'जमान्य', 'जमान्याच']"
जमान्यात,['जमान्']
जमान्यातलं,['जमान्या']
जमान्यातली,"['जमान्य', 'जमान्या']"
जमान्यातल्या,"['जमान्यातल', 'जमान्य']"
जमान्यातही,"['जमान्या', 'जमान्य']"
जमान्यातील,"['जमान्या', 'जमान्या', 'जमान्य']"
जमान्यापासून,"['जमान्यापास', 'जमान्यापा', 'जमान्य']"
जमान्यामध्ये,"['जमान्य', 'जमान्यामध']"
जमान्याला,"['जमान्य', 'जमान्य']"
जमान्याशी,"['जमान्य', 'जमान्य']"
जमाबंदीचे,['जमाबंद']
जमायचं,['जमाय']
जमायचा,['जमाय']
जमायची,['जमाय']
जमायचे,['जमाय']
जमायचो,['जमाय']
जमायच्या,"['जमायच्', 'जमायच']"
जमायला,['जमाय']
जमाव,[]
जमावबंदी,[]
जमावा,[]
जमावांपासून,"['जमावांपास', 'जमाव']"
जमावाकडे,['जमाव']
जमावाचा,"['जमावा', 'जमाव']"
जमावाची,"['जमावा', 'जमाव']"
जमावाच्या,"['जमावाच्', 'जमाव', 'जमावाच']"
जमावात,[]
जमावातही,['जमाव']
जमावातील,"['जमावा', 'जमाव']"
जमावातून,"['जमाव', 'जमावात']"
जमावाने,[]
जमावापासून,"['जमावापास', 'जमाव']"
जमावामधे,['जमाव']
जमावाला,['जमाव']
जमावी,[]
जमावे,[]
जमाव्या,['जमाव']
जमिनदारांच्या,"['जमिनदारांच', 'जमिनदार']"
जमिनदाराच्या,"['जमिनदाराच्', 'जमिनदार', 'जमिनदाराच']"
जमिनदोस्त,[]
जमिनी,[]
जमिनींचा,['जमिन']
जमिनींचाच,"['जमिनींच', 'जमिनी']"
जमिनींची,['जमिन']
जमिनींचे,['जमिन']
जमिनींच्या,"['जमिनींच', 'जमिन']"
जमिनींनी,['जमिन']
जमिनींमध्ये,[]
जमिनींवर,['जमिन']
जमिनींवरील,['जमिनीं']
जमिनीअंतर्गत,[]
जमिनीकडे,[]
जमिनीखालची,[]
जमिनीखालचे,[]
जमिनीखालच्या,['जमिनीखालच']
जमिनीखाली,[]
जमिनीखालील,[]
जमिनीखालून,['जमिनीखाल']
जमिनीचं,['जमिन']
जमिनीचा,['जमिन']
जमिनीचाच,"['जमिनीच', 'जमिनी']"
जमिनीची,['जमिन']
जमिनीचे,['जमिन']
जमिनीच्या,"['जमिनीच', 'जमिन']"
जमिनीत,['जमिन']
जमिनीतच,"['जमिनी', 'जमिन']"
जमिनीतलं,['जमिनीत']
जमिनीतली,['जमिनीत']
जमिनीतल्या,"['जमिनीतल्', 'जमिनीतल']"
जमिनीतील,"['जमिनीत', 'जमिनी']"
जमिनीतून,"['जमिनीत', 'जमिनीत', 'जमिन']"
जमिनीनं,[]
जमिनीने,[]
जमिनीपासून,['जमिनीपास']
जमिनीपैकी,[]
जमिनीप्रमाणेच,[]
जमिनीबाहेर,[]
जमिनीमध्ये,[]
जमिनीमुळे,['जमिन']
जमिनीलगत,[]
जमिनीलगतच,[]
जमिनीलगतचा,[]
जमिनीला,['जमिन']
जमिनीवर,['जमिन']
जमिनीवरच,['जमिनी']
जमिनीवरचं,['जमिनीव']
जमिनीवरचा,['जमिनीव']
जमिनीवरची,['जमिनीव']
जमिनीवरचे,['जमिनीव']
जमिनीवरच्या,"['जमिनीवरच', 'जमिनीवरच']"
जमिनीवरती,['जमिनीव']
जमिनीवरही,['जमिनीव']
जमिनीवरील,['जमिनीव']
जमिनीवरून,"['जमिनीव', 'जमिनीवर']"
जमिनीस,[]
जमिनीसाठी,['जमिन']
जमिनीसारख्या,['जमिनीसारख']
जमिनीही,['जमिन']
जमीन,[]
जमीनअस्मानासारखे,[]
जमीनखरेदीची,['जमीनखरेद']
जमीनखरेदीचे,['जमीनखरेद']
जमीनच,[]
जमीनजुमला,[]
जमीनदार,[]
जमीनदारांचा,['जमीनदार']
जमीनदारांना,[]
जमीनदारांनी,['जमीनदार']
जमीनदारांपर्यंत,[]
जमीनदारांमधे,[]
जमीनदाराची,"['जमीनदारा', 'जमीनदार']"
जमीनदारी,[]
जमीनदारीचं,['जमीनदार']
जमीनदारीचा,['जमीनदार']
जमीनदारीच्या,"['जमीनदारीच', 'जमीनदार']"
जमीनदारीण,[]
जमीनदारीतून,"['जमीनदारीत', 'जमीनदारीत', 'जमीनदार']"
जमीनदोस्त,[]
जमीनधारणेच्या,['जमीनधारणेच']
जमीनमालक,[]
जमीनमालकांच्या,"['जमीनमालकांच', 'जमीनमालक']"
जमीनमालकांना,[]
जमीनव्यवहाराच्या,"['जमीनव्यवहाराच्', 'जमीनव्यवहार', 'जमीनव्यवहाराच']"
जमीनही,[]
जमीर,[]
जमू,[]
जमून,['जम']
जमूनच,['जमू']
जमेची,[]
जमेच्या,['जमेच']
जमेत,['जम']
जमेना,[]
जमेनासं,[]
जमेनासे,[]
जमेल,[]
जमेलच,[]
जमेलसं,[]
जमेलही,[]
जमेला,['जम']
जमेसाठी,[]
जम्पबद्दल,[]
जम्पवर,[]
जम्पसाठी,[]
जम्पिंग,[]
जम्पिंगच्या,['जम्पिंगच']
जम्मू,[]
जम्मूच्या,['जम्मूच']
जम्मूत,[]
जय,[]
जयंत,[]
जयंतला,[]
जयंती,[]
जयंतीची,['जयंत']
जयंतीचीही,"['जयंतीच', 'जयंतीच']"
जयंतीचे,['जयंत']
जयंतीच्या,"['जयंतीच', 'जयंत']"
जयंतीदिनी,[]
जयंतीदिनीच,[]
जयंतीनिमित्त,[]
जयंतीबद्दलही,[]
जयंतीला,"['जयंत', 'जयंत']"
जयंतीही,['जयंत']
जयकिशन,[]
जयकिशननी,[]
जयगड,[]
जयघोष,[]
जयघोषांच्या,"['जयघोषांच', 'जयघोष']"
जयघोषात,[]
जयजयकार,[]
जयजयकारच,[]
जयजयकाराची,"['जयजयकारा', 'जयजयकार']"
जयजयकारानं,[]
जयजयकाराने,[]
जयदीपवर,[]
जयदेव,[]
जयद्रथ,[]
जयपूर,[]
जयपूरचे,[]
जयपूरच्या,['जयपूरच']
जयप्रकाश,[]
जयप्रभा,[]
जयभीम,[]
जयललिता,[]
जयललितांचा,['जयललित']
जयललितांचाही,['जयललितां']
जयललितांचे,['जयललित']
जयललितांनी,['जयललित']
जयललितांपासून,"['जयललितांपास', 'जयललित']"
जयललितासुद्धा,[]
जयवंत,[]
जयवंती,[]
जयविजय,[]
जयश्री,[]
जयसिंगपुरात,[]
जयसिंगपूर,[]
जयसिंगपूरला,[]
जयसिंह,[]
जयसिंहाला,['जयसिंह']
जयस्तंभ,[]
जयहिंद,[]
जयाची,"['जया', 'जय']"
जयाने,[]
जयाप्रदा,[]
जयाबरोबर,['जय']
जयूचीच,[]
जयेन्द्रस्वामी,[]
जय्यत,[]
जर,[]
जरठलग्न,[]
जरतारी,[]
जरतारीचं,['जरतार']
जरदाळू,[]
जरब,[]
जरबेत,['जरब']
जरबेनं,[]
जरबेने,[]
जरसाप्यस्मिन्न,[]
जरा,[]
जराच,['जर']
जराजर्जर,[]
जरातरी,[]
जरादेखील,[]
जरावेळ,[]
जरावेळाने,[]
जराशा,[]
जराशी,['जर']
जराशीही,"['जराश', 'जराश']"
जराश्या,['जराश']
जरासं,[]
जरासा,[]
जरासाच,['जरास']
जरासाही,[]
जरासुद्धा,[]
जरासे,[]
जराही,[]
जरी,[]
जरीकाठी,[]
जरीच्या,"['जरीच', 'जर']"
जरीतुकडे,['जरीतुक']
जरीपटका,[]
जरुरी,[]
जरुरीचं,['जरुर']
जरुरीची,['जरुर']
जरुरीचे,['जरुर']
जरुरीपुरतं,[]
जरुरीपुरत्या,['जरुरीपुरत']
जरूर,[]
जरूरत,[]
जरूरीच,[]
जरूरीपुरता,[]
जरूरीपुरती,[]
जरूरीपुरते,[]
जर्जर,[]
जर्द,[]
जर्दा,[]
जर्दायुक्त,['जर्दायुक']
जर्दाळूच्या,['जर्दाळूच']
जर्नल,[]
जर्नलमधला,[]
जर्नलमधल्या,['जर्नलमधल']
जर्नलमध्ये,[]
जर्नलवर,[]
जर्नल्स,[]
जर्मन,[]
जर्मनच,[]
जर्मनचे,[]
जर्मनमधील,[]
जर्मनमध्ये,[]
जर्मनवंशीय,[]
जर्मनही,[]
जर्मनांची,['जर्मन']
जर्मनांचे,['जर्मन']
